host,serial,model,dataset_name,keep_rate,keep_rate_single,reduction_loc,ifa_head,clc,num_clr,ifa_dws_conv_groups,lasso_loss_weight,seed,lr,epochs,input_size,batch_size,num_images_train,num_images_val,test_acc,val_test_loss,train_acc1,train_loss,time_total,max_memory,flops,no_params,throughput
DGX-CN02,3,vit_base_patch16_clip_224.laion2b,aircraft,[],,[],True,False,0,2.0,0.0,1,0.0005,45,224,32,5267,1400,13.857143429347447,4.020963541666666,57.46951219512195,1.8646488502258207,16.41,5.0527,17.5688,86.7329,
DGX-CN02,3,vqtvit_base_patch16_clip_224.laion2b,aircraft,[],,"[3, 6, 9, 11]",False,False,0,2.0,0.0,1,0.0001,45,224,32,5267,1400,8.785714612688338,4.025716145833333,19.588414634146343,3.4274055667039827,17.46,5.125,17.7179,87.4261,
DGX-CN02,3,vit_base_patch16_clip_224.laion2b,aircraft,[],,[],False,False,0,2.0,0.0,1,5e-05,45,224,32,5267,1400,85.35714617047991,0.606683882077535,100.0,0.0003543508852400431,16.26,5.041,17.5689,85.8763,
DGX-CN02,3,h2tvit_base_patch16_clip_224.laion2b,aircraft,[],,[],False,False,0,2.0,0.0,1,0.0001,45,224,32,5267,1400,45.64285853794643,2.037581380208333,80.73551829268293,0.7892871339146684,16.88,5.2637,17.5755,92.4043,
DGX-CN02,3,vit_base_patch16_clip_224.laion2b,aircraft,[],,[],False,False,0,2.0,0.0,1,0.0001,45,224,32,5267,1400,81.5000022670201,0.7838861187299092,99.96189024390245,0.001316729546865312,16.41,5.041,17.5689,85.8763,
DGX-CN02,3,vit_base_patch16_clip_224.laion2b,aircraft,[],,[],False,False,0,2.0,0.0,1,0.0005,45,224,32,5267,1400,8.785714661734445,5.163932291666667,46.62728658536585,2.0653690521310017,16.42,5.041,17.5689,85.8763,
DGX-CN02,3,vit_base_patch16_clip_224.laion2b,aircraft,[],,[],True,False,0,2.0,0.0,1,5e-06,45,224,32,5267,1400,85.35714538574219,0.5184783935546875,99.19969512195122,0.03841173074140054,16.57,5.084,17.5688,86.7329,
DGX-CN02,3,vit_base_patch16_clip_224.laion2b,aircraft,[],,[],True,False,0,2.0,0.0,1,1e-05,45,224,32,5267,1400,81.7857157244001,0.66551513671875,99.37118902439023,0.026042017290686687,16.57,5.084,17.5688,86.7329,
DGX-CN02,3,vit_base_patch16_clip_224.laion2b,aircraft,[],,[],True,False,0,2.0,0.0,1,5e-05,45,224,32,5267,1400,85.00000222342355,0.5544496536254883,99.79039634146342,0.010215793804424564,16.6,5.084,17.5688,86.7329,
DGX-CN02,3,vit_base_patch16_clip_224.laion2b,aircraft,[],,[],True,False,0,2.0,0.0,1,0.0001,45,224,32,5267,1400,84.28571629115514,0.6190365393956502,99.98094512195122,0.0013314988009813357,16.34,5.084,17.5688,86.7329,
