host,serial,model,dataset_name,keep_rate,keep_rate_single,reduction_loc,ifa_head,clc,num_clr,ifa_dws_conv_groups,lasso_loss_weight,seed,lr,epochs,input_size,batch_size,num_images_train,num_images_val,test_acc,val_test_loss,train_acc1,train_loss,time_total,max_memory,flops,no_params,throughput
DGX-CN02,10,evit_deit3_base_patch16_224.fb_in22k_ft_in1k,soylocal,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0.0,100,0.0001,45,224,32,600,600,48.000001220703126,2.5307241586538463,100.0,0.05681692229376899,1.14,3.9082,9.3216,86.9042,
DGX-CN02,10,evit_deit_base_patch16_224.fb_in1k,soylocal,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0.0,100,0.0001,45,224,32,600,600,50.66666748046875,2.4175931490384617,100.0,0.07850715849134657,1.1,3.7988,9.3197,86.8873,
DGX-CN02,10,evit_vit_base_patch16_224.mae,soylocal,[0.7],0.7,"[3, 6, 9]",True,True,1,2,0.0,100,0.0001,45,224,32,600,600,47.83333450317383,2.3682391826923075,100.0,0.377608405219184,1.12,4.375,12.1783,86.8873,
DGX-CN01,10,evit_vit_base_patch16_224.mae,aircraft,[0.5],0.5,"[3, 6, 9]",False,False,0,2,0.0,10,0.0001,45,224,32,6667,3333,66.48665075705568,1.5120291573660714,99.86478365384616,0.006982327671721578,18.41,3.6328,8.8219,85.8756,
DGX-CN02,10,evit_vit_base_patch16_224.in1k_mocov3,soylocal,[0.7],0.7,"[3, 6, 9]",True,True,1,2,0.0,100,0.0001,45,224,32,600,600,45.50000152587891,2.597355769230769,100.0,0.07283716731601292,1.12,4.3535,12.1783,86.8873,
DGX-CN02,10,evit_vit_base_patch16_224.dino,soylocal,[0.7],0.7,"[3, 6, 9]",True,True,1,2,0.0,100,0.0001,45,224,32,600,600,47.66666793823242,2.5382361778846154,100.0,0.012978116671244305,1.12,4.3535,12.1783,86.8873,
DGX-CN02,10,evit_vit_base_patch16_224_miil.in21k,soygene,[0.25],0.25,"[3, 6, 9]",False,False,0,2,0.0,10,0.0001,45,224,32,12763,11143,38.158486321510985,3.136932504023606,99.90577889447236,0.006200799447058434,36.56,3.252,6.5328,86.6246,
DGX-CN02,10,evit_deit_base_patch16_224.fb_in1k,soylocal,[0.7],0.7,"[3, 6, 9]",True,True,1,2,0.0,100,0.0001,45,224,32,600,600,49.000001678466795,2.3841646634615383,100.0,0.06252206696404351,1.11,4.3535,12.1783,86.8873,
DGX-CN01,10,evit_deit_base_patch16_224.fb_in1k,cub,[0.5],0.5,"[3, 6, 9]",True,False,0,2,0.0,10,0.0001,45,224,32,5994,5794,84.44943292082529,0.6972286129785963,100.0,0.000558243177950701,6.39,3.6328,8.8221,86.8858,
DGX-CN01,10,evit_vit_base_patch16_clip_224.laion2b,cub,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0.0,10,0.0001,45,224,32,5994,5794,72.00552490097431,1.2394636169938016,99.96657754010695,0.0021622218590050457,6.6,3.3926,6.9628,86.8881,
DGX-CN02,10,evit_deit3_base_patch16_224.fb_in22k_ft_in1k,soylocal,[0.7],0.7,"[3, 6, 9]",True,True,1,2,0.0,100,0.0001,45,224,32,600,600,44.83333465576172,2.534480168269231,100.0,0.04491967625088162,1.17,4.5273,12.1808,86.9042,
DGX-CN02,10,evit_vit_base_patch16_clip_224.laion2b,soylocal,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0.0,100,0.0001,45,224,32,600,600,55.666668548583985,2.1591796875,100.0,0.062463707394070096,1.14,3.7734,9.3198,86.8881,
DGX-CN02,10,evit_vit_base_patch16_224_miil.in21k,soylocal,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0.0,100,0.0001,45,224,32,600,600,47.16666839599609,2.4070763221153846,100.0,0.26399220360649955,1.12,3.6504,9.3197,86.8597,
DGX-CN02,10,evit_vit_base_patch16_224.orig_in21k,soylocal,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0.0,100,0.0001,45,224,32,600,600,42.83333465576172,2.5353064903846154,100.0,0.14084529876708984,1.08,3.7988,9.3197,86.8873,
DGX-CN01,10,evit_deit3_base_patch16_224.fb_in22k_ft_in1k,cub,[0.5],0.5,"[3, 6, 9]",True,False,0,2,0.0,10,0.0001,45,224,32,5994,5794,86.08906046373909,0.6916244680231268,100.0,0.0006928378765914529,6.59,3.7695,8.824,86.9035,
DGX-CN02,10,evit_vit_base_patch16_224.mae,soylocal,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0.0,100,0.0001,45,224,32,600,600,28.500000915527345,3.0606971153846154,64.40972222222223,2.2262532975938587,1.09,3.7812,9.3197,86.8873,
DGX-CN02,10,evit_vit_base_patch16_224.in1k_mocov3,soylocal,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0.0,100,0.0001,45,224,32,600,600,41.833334350585936,2.691706730769231,100.0,0.08459250132242839,1.1,3.7988,9.3197,86.8873,
DGX-CN02,10,evit_vit_base_patch16_224.dino,soylocal,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0.0,100,0.0001,45,224,32,600,600,48.500001983642576,2.5636268028846154,100.0,0.013012634383307565,1.13,3.7988,9.3197,86.8873,
DGX-CN02,10,evit_deit3_base_patch16_224.fb_in1k,soylocal,[0.7],0.7,"[3, 6, 9]",True,True,1,2,0.0,100,0.0001,45,224,32,600,600,50.16666839599609,2.4960186298076925,100.0,0.034485830201043025,1.15,4.5195,12.1808,86.9042,
DGX-CN01,10,evit_deit3_base_patch16_224.fb_in1k,cub,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0.0,10,0.0001,45,224,32,5994,5794,82.77528748464535,0.7896244900285705,99.96657754010695,0.001353734655973108,6.82,3.9141,9.3216,86.9042,
DGX-CN01,10,evit_vit_base_patch16_224.mae,aircraft,[0.7],0.7,"[3, 6, 9]",False,False,0,2,0.0,10,0.0001,45,224,32,6667,3333,39.96399758078835,2.90419921875,99.93990384615384,0.005826921811184058,18.46,4.3496,11.6132,85.8756,
DGX-CN01,10,evit_deit3_base_patch16_224.fb_in22k_ft_in1k,cub,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0.0,10,0.0001,45,224,32,5994,5794,86.20987496262465,0.6801418272916936,100.0,0.0005008445823575086,6.87,3.9141,9.3216,86.9042,
DGX-CN01,10,evit_vit_base_patch16_224.dino,aircraft,[0.7],0.7,"[3, 6, 9]",True,False,0,2,0.0,10,0.0001,45,224,32,6667,3333,83.7683794449086,0.6727915014539446,99.98497596153848,0.0007291025338837734,18.64,4.3613,11.6132,86.7321,
DGX-CN01,10,evit_deit_base_patch16_224.fb_in1k,aircraft,[0.7],0.7,"[3, 6, 9]",True,False,0,2,0.0,10,0.0001,45,224,32,6667,3333,86.5286554358866,0.5495762416294643,99.96995192307692,0.001927199630210033,18.6,4.3613,11.6132,86.7321,
DGX-CN02,10,evit_vit_base_patch16_224.orig_in21k,soygene,[0.7],0.7,"[3, 6, 9]",False,False,0,2,0.0,10,0.0001,45,224,32,12763,11143,45.00583449679261,2.7400038559549356,100.0,0.000431031082293496,35.27,4.3926,11.6139,86.6522,
DGX-CN01,10,evit_deit3_base_patch16_224.fb_in22k_ft_in1k,aircraft,[0.7],0.7,"[3, 6, 9]",True,False,0,2,0.0,10,0.0001,45,224,32,6667,3333,89.2889313101232,0.47511204310825894,99.9549278846154,0.0022394398872095803,18.64,4.5078,11.6156,86.7498,
DGX-CN01,10,evit_deit3_base_patch16_224.fb_in1k,aircraft,[0.7],0.7,"[3, 6, 9]",True,False,0,2,0.0,10,0.0001,45,224,32,6667,3333,88.65886824888544,0.4807550702776227,100.0,0.0003413383562404376,18.6,4.5078,11.6156,86.7498,
DGX-CN02,10,evit_vit_base_patch16_224.mae,soygene,[0.7],0.7,"[3, 6, 9]",False,False,0,2,0.0,10,0.0001,45,224,32,12763,11143,38.06874383780726,3.12587178111588,99.89007537688444,0.011284831415244084,35.24,4.3926,11.6139,86.6522,
DGX-CN01,10,evit_vit_base_patch16_clip_224.laion2b,aircraft,[0.5],0.5,"[3, 6, 9]",True,False,0,2,0.0,10,0.0001,45,224,32,6667,3333,84.69847276551997,0.6499485560825893,99.9248798076923,0.004172737745997997,18.47,3.6602,8.8221,86.7329,
DGX-CN01,10,evit_vit_base_patch16_224_miil.in21k,aircraft,[0.5],0.5,"[3, 6, 9]",True,False,0,2,0.0,10,0.0001,45,224,32,6667,3333,83.6183645281032,0.6471239362444197,99.8798076923077,0.004361015386306322,18.38,3.502,8.822,86.7045,
DGX-CN02,10,evit_vit_base_patch16_224.in1k_mocov3,soygene,[0.7],0.7,"[3, 6, 9]",False,False,0,2,0.0,10,0.0001,45,224,32,12763,11143,41.99946276734829,2.7764635863733904,100.0,0.000793159316906977,35.22,4.3926,11.6139,86.6522,
DGX-CN01,10,evit_vit_base_patch16_224.orig_in21k,aircraft,[0.5],0.5,"[3, 6, 9]",True,False,0,2,0.0,10,0.0001,45,224,32,6667,3333,83.25832803693578,0.6897923060825892,100.0,0.0010602025565906214,18.41,3.6406,8.822,86.7321,
DGX-CN01,10,evit_vit_base_patch16_224.mae,aircraft,[0.5],0.5,"[3, 6, 9]",True,False,0,2,0.0,10,0.0001,45,224,32,6667,3333,86.2586283782492,0.5906537737165178,99.9549278846154,0.003824764289535009,18.38,3.6406,8.822,86.7321,
DGX-CN02,10,evit_vit_base_patch16_224.dino,soygene,[0.7],0.7,"[3, 6, 9]",False,False,0,2,0.0,10,0.0001,45,224,32,12763,11143,37.117473899617416,3.408446217811159,100.0,0.00013371599117415633,35.17,4.3926,11.6139,86.6522,
DGX-CN01,10,evit_vit_base_patch16_224.in1k_mocov3,aircraft,[0.5],0.5,"[3, 6, 9]",True,False,0,2,0.0,10,0.0001,45,224,32,6667,3333,84.99850213903227,0.6269618443080357,100.0,0.0007146929139987781,18.37,3.6406,8.822,86.7321,
DGX-CN01,10,evit_vit_base_patch16_224.dino,aircraft,[0.5],0.5,"[3, 6, 9]",True,False,0,2,0.0,10,0.0001,45,224,32,6667,3333,84.27843013869868,0.6539528982979911,100.0,0.0007091770665003703,18.51,3.6406,8.822,86.7321,
DGX-CN02,10,evit_deit_base_patch16_224.fb_in1k,soygene,[0.7],0.7,"[3, 6, 9]",False,False,0,2,0.0,10,0.0001,45,224,32,12763,11143,49.851926225205034,2.3754484643240343,100.0,0.0002639691097352972,35.13,4.3926,11.6139,86.6522,
DGX-CN02,10,evit_vit_base_patch16_224_miil.in21k,soygene,[0.7],0.7,"[3, 6, 9]",False,False,0,2,0.0,10,0.0001,45,224,32,12763,11143,39.773850295912325,3.0676678178648067,100.0,0.0005873874878164512,35.26,4.1348,11.6139,86.6246,
DGX-CN01,10,evit_vit_base_patch16_224.in1k_mocov3,aircraft,[0.7],0.7,"[3, 6, 9]",True,False,0,2,0.0,10,0.0001,45,224,32,6667,3333,87.12871567994812,0.5216101510184151,100.0,0.0005519276377386772,18.63,4.3613,11.6132,86.7321,
DGX-CN01,10,evit_vit_base_patch16_224.mae,aircraft,[0.7],0.7,"[3, 6, 9]",True,False,0,2,0.0,10,0.0001,45,224,32,6667,3333,87.03870618461383,0.5286097935267857,99.9248798076923,0.0030269398210713496,18.62,4.3613,11.6132,86.7321,
DGX-CN02,10,evit_vit_base_patch16_clip_224.laion2b,soygene,[0.7],0.7,"[3, 6, 9]",False,False,0,2,0.0,10,0.0001,45,224,32,12763,11143,9.647312547385368,5.325006706008583,94.9513190954774,0.58350862779809,35.48,4.3828,11.6141,86.653,
DGX-CN02,10,evit_vit_base_patch16_224.in1k_mocov3,soygene,[0.25],0.25,"[3, 6, 9]",True,False,0,2,0.0,10,0.0001,45,224,32,12763,11143,50.83011904903666,2.20789464860515,100.0,0.001250708513149065,35.56,3.3633,6.5337,88.2845,
DGX-CN01,10,evit_deit3_base_patch16_224.fb_in1k,soygene,[0.25],0.25,"[3, 6, 9]",False,False,0,2,0.0,100,0.0001,45,224,32,12763,11143,40.59050641765524,3.0706687567060085,99.99214824120602,0.0011316781404928946,36.0,3.4688,6.5342,86.6699,
