host,serial,model,dataset_name,keep_rate,keep_rate_single,reduction_loc,ifa_head,clc,num_clr,ifa_dws_conv_groups,lasso_loss_weight,seed,lr,epochs,input_size,batch_size,num_images_train,num_images_val,test_acc,val_test_loss,train_acc1,train_loss,time_total,max_memory,flops,no_params,throughput
buyatti,60,deit_tiny_patch16_224.fb_in1k,soyageingr6,[],,[],TRUE,TRUE,1,2,0,1,0.0001,45,448,32,990,990,65.75757733,2.13890439,100,0.513595708,5.9,7.7852,7.1614,5.9085,
buyatti,60,deit_tiny_patch16_224.fb_in1k,soyageingr6,[],,[],TRUE,FALSE,0,2,0,100,0.0001,45,448,32,990,990,65.75757807,2.18656994,100,0.564786148,4.29,7.3223,7.1278,5.9081,
buyatti,60,evit_deit_tiny_patch16_224.fb_in1k,soyageingr1,[0.1],0.1,"[3, 6, 9]",FALSE,FALSE,0,2,0,10,0.0001,45,448,32,990,990,57.67676977,1.764648438,100,0.076884381,3.51,3.293,2.3537,5.6755,
buyatti,60,evit_deit_tiny_patch16_224.fb_in1k,soyageingr1,[0.25],0.25,"[3, 6, 9]",FALSE,FALSE,0,2,0,1,0.0001,45,448,32,990,990,67.17171869,1.347214472,100,0.03822457,3.54,3.5312,2.6199,5.6755,
buyatti,60,evit_deit_tiny_patch16_224.fb_in1k,soyageingr5,[0.1],0.1,"[3, 6, 9]",TRUE,TRUE,1,2,0,10,0.0001,45,448,32,990,990,79.19192227,1.466610863,99.79166667,0.53050855,3.23,3.3242,2.3802,5.9096,
buyatti,60,evit_deit_tiny_patch16_224.fb_in1k,soyageingr5,[0.1],0.1,"[3, 6, 9]",TRUE,TRUE,1,2,0,1,0.0001,45,448,32,990,990,77.67677051,1.474655878,100,0.491971779,3.27,3.3242,2.3802,5.9096,
buyatti,60,deit_tiny_patch16_224.fb_in1k,soyageingr5,[],,[],TRUE,TRUE,1,2,0,100,0.0001,45,448,32,990,990,79.29293208,1.443545387,100,0.429037666,4.5,7.7852,7.1614,5.9085,
buyatti,60,deit_tiny_patch16_224.fb_in1k,soyageingr5,[],,[],TRUE,TRUE,1,2,0,10,0.0001,45,448,32,990,990,78.08081045,1.54952567,100,0.456736501,4.53,7.7852,7.1614,5.9085,
buyatti,60,evit_deit_tiny_patch16_224.fb_in1k,soyageingr4,[0.7],0.7,"[3, 6, 9]",FALSE,FALSE,0,2,0,100,0.0001,45,448,32,990,990,67.2727294,1.370698475,100,0.028145727,3.68,5.4512,4.3699,5.6755,
buyatti,60,evit_deit_tiny_patch16_224.fb_in1k,soyageingr4,[0.7],0.7,"[3, 6, 9]",TRUE,TRUE,1,2,0,100,0.0001,45,448,32,990,990,80.30303335,1.427106585,100,0.349676196,3.84,5.5879,4.4335,5.9096,
buyatti,60,evit_deit_tiny_patch16_224.fb_in1k,soyageingr4,[0.5],0.5,"[3, 6, 9]",FALSE,FALSE,0,2,0,100,0.0001,45,448,32,990,990,67.97979972,1.392671131,100,0.031255821,3.39,4.2754,3.3611,5.6755,
buyatti,60,evit_deit_tiny_patch16_224.fb_in1k,soyageingr4,[0.5],0.5,"[3, 6, 9]",TRUE,TRUE,1,2,0,100,0.0001,45,448,32,990,990,81.41414383,1.400809152,100,0.35343914,3.52,4.3613,3.4074,5.9096,
buyatti,60,evit_deit_tiny_patch16_224.fb_in1k,soyageingr4,[0.25],0.25,"[3, 6, 9]",FALSE,FALSE,0,2,0,100,0.0001,45,448,32,990,990,61.61616354,1.626162574,100,0.063003051,3.2,3.5312,2.6199,5.6755,
buyatti,60,evit_deit_tiny_patch16_224.fb_in1k,soyageingr4,[0.25],0.25,"[3, 6, 9]",TRUE,TRUE,1,2,0,100,0.0001,45,448,32,990,990,80.70707393,1.461983817,99.89583333,0.441187859,3.33,3.5391,2.6519,5.9096,
buyatti,60,evit_deit_tiny_patch16_224.fb_in1k,soyageingr4,[0.7],0.7,"[3, 6, 9]",FALSE,FALSE,0,2,0,10,0.0001,45,448,32,990,990,67.37373914,1.440173921,100,0.028262568,3.68,5.4512,4.3699,5.6755,
buyatti,60,evit_deit_tiny_patch16_224.fb_in1k,soyageingr4,[0.7],0.7,"[3, 6, 9]",TRUE,TRUE,1,2,0,10,0.0001,45,448,32,990,990,77.77778084,1.496326265,100,0.375729879,3.83,5.5879,4.4335,5.9096,
buyatti,60,evit_deit_tiny_patch16_224.fb_in1k,soyageingr4,[0.5],0.5,"[3, 6, 9]",FALSE,FALSE,0,2,0,10,0.0001,45,448,32,990,990,62.82828452,1.576799665,100,0.03308657,3.4,4.2754,3.3611,5.6755,
buyatti,60,evit_deit_tiny_patch16_224.fb_in1k,soyageingr4,[0.5],0.5,"[3, 6, 9]",TRUE,TRUE,1,2,0,10,0.0001,45,448,32,990,990,79.09091071,1.496791295,99.79166667,0.378542773,3.51,4.3613,3.4074,5.9096,
buyatti,60,evit_deit_tiny_patch16_224.fb_in1k,soyageingr4,[0.25],0.25,"[3, 6, 9]",FALSE,FALSE,0,2,0,10,0.0001,45,448,32,990,990,60.9090925,1.682989211,100,0.045370138,3.22,3.5312,2.6199,5.6755,
buyatti,60,evit_deit_tiny_patch16_224.fb_in1k,soyageingr4,[0.25],0.25,"[3, 6, 9]",TRUE,TRUE,1,2,0,10,0.0001,45,448,32,990,990,80.10101221,1.468238467,99.89583333,0.398739624,3.34,3.5391,2.6519,5.9096,
buyatti,60,evit_deit_tiny_patch16_224.fb_in1k,soyageingr4,[0.7],0.7,"[3, 6, 9]",FALSE,FALSE,0,2,0,1,0.0001,45,448,32,990,990,65.75757756,1.438058036,100,0.031333061,3.68,5.4512,4.3699,5.6755,
buyatti,60,evit_deit_tiny_patch16_224.fb_in1k,soyageingr4,[0.7],0.7,"[3, 6, 9]",TRUE,TRUE,1,2,0,1,0.0001,45,448,32,990,990,79.69697229,1.492327009,100,0.379105441,3.81,5.5938,4.4335,5.9096,
buyatti,60,evit_deit_tiny_patch16_224.fb_in1k,soyageingr4,[0.5],0.5,"[3, 6, 9]",FALSE,FALSE,0,2,0,1,0.0001,45,448,32,990,990,66.06060803,1.47374907,100,0.034439003,3.4,4.2754,3.3611,5.6755,
buyatti,60,evit_deit_tiny_patch16_224.fb_in1k,soyageingr4,[0.5],0.5,"[3, 6, 9]",TRUE,TRUE,1,2,0,1,0.0001,45,448,32,990,990,80.00000342,1.457914807,100,0.370005608,3.74,4.3613,3.4074,5.9096,
buyatti,60,evit_deit_tiny_patch16_224.fb_in1k,soyageingr4,[0.25],0.25,"[3, 6, 9]",FALSE,FALSE,0,2,0,1,0.0001,45,448,32,990,990,62.32323398,1.61453683,99.89583333,0.052791818,3.47,3.5312,2.6199,5.6755,
buyatti,60,deit_tiny_patch16_224.fb_in1k,soyageingr5,[],,[],FALSE,FALSE,0,2,0,10,0.0001,45,448,32,990,990,68.08081087,1.324893043,100,0.027806604,4.4,7.3477,7.1279,5.6755,
buyatti,60,evit_deit_tiny_patch16_224.fb_in1k,soyageingr4,[0.25],0.25,"[3, 6, 9]",TRUE,TRUE,1,2,0,1,0.0001,45,448,32,990,990,79.19192144,1.510602679,100,0.421808179,3.56,3.5391,2.6519,5.9096,
buyatti,60,deit_tiny_patch16_224.fb_in1k,soyageingr5,[],,[],FALSE,FALSE,0,2,0,100,0.0001,45,448,32,990,990,73.33333625,1.163225446,100,0.024984248,4.37,7.3477,7.1279,5.6755,
