host,serial,model,dataset_name,keep_rate,keep_rate_single,reduction_loc,ifa_head,clc,num_clr,ifa_dws_conv_groups,lasso_loss_weight,seed,lr,epochs,input_size,batch_size,num_images_train,num_images_val,test_acc,val_test_loss,train_acc1,train_loss,time_total,max_memory,flops,no_params,throughput
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.5],0.5,"[3, 6, 9]",False,False,0,2,0,1,0.0005,45,224,256,,11143,,,,,1.5475,2.8027,8.8227,86.6522,600.0421
DGX-CN01,40,vit_base_patch16_224.orig_in21k,soygene,[],,[],False,False,0,2,0,1,0.0005,45,224,1,,11143,,,,,4.3457,0.5664,17.5695,86.6522,213.6803
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,1,0.0005,45,224,1,,11143,,,,,8.6772,7.877,6.9641,88.286,107.0145
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.25],0.25,"[3, 6, 9]",True,False,0,2,0,1,0.0005,45,224,2,,11143,,,,,4.3286,7.877,6.5337,88.2845,214.5251
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.25],0.25,"[3, 6, 9]",True,False,0,2,0,1,0.0005,45,224,1,,11143,,,,,8.5552,7.877,6.5337,88.2845,108.5401
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.1],0.1,"[3, 6, 9]",True,False,0,2,0,1,0.0005,45,224,1,,11143,,,,,7.576,7.877,5.6379,88.2845,122.5691
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.25],0.25,"[3, 6, 9]",False,False,0,2,0,1,0.0005,45,224,256,,11143,,,,,1.5374,2.8027,6.5328,86.6522,603.9951
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.25],0.25,"[3, 6, 9]",False,False,0,2,0,1,0.0005,45,224,128,,11143,,,,,1.473,1.5957,6.5328,86.6522,630.4205
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.25],0.25,"[3, 6, 9]",False,False,0,2,0,1,0.0005,45,224,64,,11143,,,,,1.4197,1.0137,6.5328,86.6522,654.0546
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.25],0.25,"[3, 6, 9]",False,False,0,2,0,1,0.0005,45,224,32,,11143,,,,,1.4268,0.7246,6.5328,86.6522,650.8103
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.25],0.25,"[3, 6, 9]",False,False,0,2,0,1,0.0005,45,224,16,,11143,,,,,1.4113,0.7422,6.5328,86.6522,657.9773
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.25],0.25,"[3, 6, 9]",False,False,0,2,0,1,0.0005,45,224,8,,11143,,,,,1.6212,0.7324,6.5328,86.6522,572.7653
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.25],0.25,"[3, 6, 9]",False,False,0,2,0,1,0.0005,45,224,2,,11143,,,,,4.2237,0.7324,6.5328,86.6522,219.8487
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.1],0.1,"[3, 6, 9]",True,False,0,2,0,1,0.0005,45,224,2,,11143,,,,,4.283,7.877,5.6379,88.2845,216.8051
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.1],0.1,"[3, 6, 9]",True,False,0,2,0,1,0.0005,45,224,4,,11143,,,,,2.3823,7.9023,5.6379,88.2845,389.7885
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.1],0.1,"[3, 6, 9]",True,False,0,2,0,1,0.0005,45,224,8,,11143,,,,,1.6292,7.916,5.6379,88.2845,569.9711
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.1],0.1,"[3, 6, 9]",True,False,0,2,0,1,0.0005,45,224,16,,11143,,,,,1.4031,7.916,5.6379,88.2845,661.8175
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.1],0.1,"[3, 6, 9]",True,False,0,2,0,1,0.0005,45,224,32,,11143,,,,,1.4107,7.916,5.6379,88.2845,658.2286
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.1],0.1,"[3, 6, 9]",True,False,0,2,0,1,0.0005,45,224,64,,11143,,,,,1.4126,7.916,5.6379,88.2845,657.3401
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.1],0.1,"[3, 6, 9]",True,False,0,2,0,1,0.0005,45,224,128,,11143,,,,,1.4486,7.916,5.6379,88.2845,640.9994
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.1],0.1,"[3, 6, 9]",True,False,0,2,0,1,0.0005,45,224,256,,11143,,,,,1.5206,7.0,5.6379,88.2845,610.6503
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.25],0.25,"[3, 6, 9]",False,False,0,2,0,1,0.0005,45,224,1,,11143,,,,,7.5724,0.7324,6.5328,86.6522,122.6275
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0,1,0.0005,45,224,256,,11143,,,,,1.5683,7.2363,9.3211,88.286,592.0782
