host,serial,model,dataset_name,keep_rate,keep_rate_single,reduction_loc,ifa_head,clc,num_clr,ifa_dws_conv_groups,lasso_loss_weight,seed,lr,epochs,input_size,batch_size,num_images_train,num_images_val,test_acc,val_test_loss,train_acc1,train_loss,time_total,max_memory,flops,no_params,throughput
DGX-CN01,30,vit_base_patch16_clip_224.laion2b,soyglobal,[],,[],False,False,0,2,0,1,0.0001,45,448,32,5814,5814,11.47230866769765,5.722880379098361,99.82734806629834,0.12564825221319884,24.72,29.6426,78.5188,87.7413,
DGX-CN02,30,evit_deit3_base_patch16_224.fb_in1k,soyageingr4,[0.25],0.25,"[3, 6, 9]",False,False,0,2,0,10,0.0001,45,448,32,990,990,62.525254636822325,1.488955543154762,100.0,0.0031801860779523848,3.25,14.793,28.5689,86.4202,
DGX-CN02,30,evit_deit3_base_patch16_224.fb_in1k,soyageingr4,[0.25],0.25,"[3, 6, 9]",False,False,0,2,0,100,0.0001,45,448,32,990,990,63.33333513664477,1.5106956845238095,100.0,0.0035812300940354664,3.2,14.793,28.5689,86.4202,
DGX-CN02,30,evit_deit3_base_patch16_224.fb_in1k,soyglobal,[0.25],0.25,"[3, 6, 9]",False,False,0,2,0,1,0.0001,45,448,32,5814,5814,25.266598625694883,4.112208632172131,100.0,0.0018304783171711704,13.25,14.8262,28.5703,87.7582,
DGX-CN02,30,evit_deit3_base_patch16_224.fb_in1k,soyageing,[0.7],0.7,"[3, 6, 9]",True,False,0,2,0,1,0.0001,45,448,32,4950,4950,88.14141693115235,0.46292407696063703,100.0,0.0010993339895428002,15.44,22.168,50.1818,87.352,
DGX-CN02,30,evit_deit3_base_patch16_224.fb_in1k,soyageingr4,[0.5],0.5,"[3, 6, 9]",False,False,0,2,0,1,0.0001,45,448,32,990,990,67.67676978833748,1.278227306547619,100.0,0.0020746227353811266,3.26,17.5469,38.2154,86.4202,
DGX-CN02,30,evit_deit3_base_patch16_224.fb_in1k,soyageingr4,[0.5],0.5,"[3, 6, 9]",False,False,0,2,0,10,0.0001,45,448,32,990,990,67.77777964274088,1.2342122395833333,100.0,0.0022023747364679973,3.31,17.5469,38.2154,86.4202,
DGX-CN02,30,evit_deit3_base_patch16_224.fb_in1k,soyageingr4,[0.5],0.5,"[3, 6, 9]",False,False,0,2,0,100,0.0001,45,448,32,990,990,65.05050710042318,1.378022693452381,100.0,0.0021741576492786407,3.27,17.5469,38.2154,86.4202,
DGX-CN02,30,evit_deit3_base_patch16_224.fb_in1k,soyageingr4,[0.7],0.7,"[3, 6, 9]",False,False,0,2,0,1,0.0001,45,448,32,990,990,64.5454563256466,1.3350074404761905,100.0,0.002308334658543269,3.81,22.2207,50.1819,86.4202,
DGX-CN02,30,evit_deit3_base_patch16_224.fb_in1k,soyglobal,[0.25],0.25,"[3, 6, 9]",False,False,0,2,0,10,0.0001,45,448,32,5814,5814,22.463020993952167,4.398565573770492,100.0,0.001803088459850016,13.14,14.8262,28.5703,87.7582,
